number,value,datetime_start,datetime_complete,duration,params_balance_strategy,params_batch_size,params_classifier_dropout,params_classifier_hidden,params_classifier_layers,params_cnn_base_channels,params_cnn_layers,params_discriminator_hidden,params_discriminator_layers,params_domain_loss_weight,params_domain_weight_schedule,params_focal_gamma,params_gamma_grl,params_learning_rate,params_lr_scheduler,params_lstm_bidirectional,params_lstm_dropout,params_lstm_hidden,params_lstm_layers,params_warmup_epochs,params_weight_decay,state
82,0.38458962379060657,2026-01-07 23:29:18.385991,2026-01-07 23:30:17.025036,0 days 00:00:58.639045,focal_only,16,0.3766097921912669,96,3,32,3,32,1,0.054568569199625244,exponential,2.4283697891267346,3.2934367176746764,0.0004127855781326207,warmup_cosine,False,0.2588866290900234,64,1,21,9.732134704127121e-05,PRUNED
83,0.5515797590644672,2026-01-07 23:30:17.025638,2026-01-07 23:34:38.449715,0 days 00:04:21.424077,focal_only,16,0.39208024287055,32,3,32,3,32,1,0.2494995775518611,exponential,3.2188266483443035,3.897835477804804,0.00031506190339855567,warmup_cosine,False,0.14085051891777745,64,1,35,0.00021610023877074257,COMPLETE
84,0.551510373270924,2026-01-07 23:34:38.454165,2026-01-07 23:39:06.289239,0 days 00:04:27.835074,focal_only,16,0.4319463994544697,96,3,32,3,32,1,0.2193229444276145,exponential,1.7657876787976599,2.3649394513733104,0.00045579699754475205,warmup_cosine,False,0.22788763180016253,96,1,30,0.00016771327829902995,COMPLETE
85,0.5319812108579287,2026-01-07 23:39:06.289988,2026-01-07 23:42:54.138729,0 days 00:03:47.848741,focal_only,16,0.4194283349902097,96,3,32,3,64,1,0.23652260537130035,exponential,2.108803688501478,3.1278212081760968,0.0003583363224580407,onecycle,False,0.1781145914862771,128,1,32,1.3842482333573384e-06,COMPLETE
86,0.48345712820541986,2026-01-07 23:42:54.139515,2026-01-07 23:46:41.599149,0 days 00:03:47.459634,focal_only,16,0.2998086406240338,64,3,64,3,32,1,0.3143757042226831,exponential,1.9787057738980982,1.0678978919004376,0.0002526910714593964,warmup_cosine,False,0.21452952182266288,96,1,34,1.0185528451908581e-06,COMPLETE
87,0.5528507892634015,2026-01-07 23:46:41.599846,2026-01-07 23:51:02.303486,0 days 00:04:20.703640,focal_only,16,0.2618083393310081,96,3,32,3,32,1,0.2763915417723143,exponential,2.8051462678443504,1.8941970853268488,0.0005603301219180549,step,False,0.16775301922554087,96,1,36,0.00026372654156738565,COMPLETE
88,0.4698532945455373,2026-01-07 23:51:02.304252,2026-01-07 23:56:27.072902,0 days 00:05:24.768650,weighted_sampling,16,0.4761365638941689,96,3,32,4,64,2,0.29192015394441984,exponential,2.8974344688861287,3.41385997425685,0.00030596124614216215,warmup_cosine,False,0.3070819192265189,64,1,35,2.0208160321747432e-06,COMPLETE
89,0.5397461636386214,2026-01-07 23:56:27.073629,2026-01-07 23:57:39.134914,0 days 00:01:12.061285,focal_only,64,0.49036992893302667,96,3,48,3,96,1,0.2366204549731607,exponential,1.5478741174238848,2.8609932116303893,0.0006428073138215054,onecycle,True,0.2411631619052168,96,1,38,2.2522268129817644e-05,COMPLETE
90,0.5207721823633067,2026-01-07 23:57:39.135564,2026-01-08 00:02:34.654605,0 days 00:04:55.519041,focal_only,16,0.4634604724672925,32,3,32,3,32,2,0.30073614134957516,linear,3.284915442092903,2.7149897843691138,0.0015929781384839928,warmup_cosine,False,0.19933064771856407,192,1,28,0.00013566897951419903,COMPLETE
91,0.5529675697246653,2026-01-08 00:02:34.655332,2026-01-08 00:07:51.687672,0 days 00:05:17.032340,focal_only,16,0.43578897944432937,96,3,32,3,32,1,0.2056596757504489,exponential,3.429223707791745,3.5927360460075017,0.000485806902966093,warmup_cosine,False,0.21560668705203676,96,1,33,0.0003265865861485586,COMPLETE
92,0.5537596294116142,2026-01-08 00:07:51.688423,2026-01-08 00:13:03.896849,0 days 00:05:12.208426,focal_only,16,0.45822669969390006,96,3,32,3,32,1,0.11420564416527659,exponential,3.100887748083219,3.5050700114037854,0.0005087379721623452,warmup_cosine,False,0.22461793784244904,96,1,32,0.0004994794829489208,COMPLETE
93,0.5405856179932909,2026-01-08 00:13:03.898197,2026-01-08 00:17:17.416453,0 days 00:04:13.518256,focal_only,16,0.4398383835982111,96,3,32,3,32,1,0.27071366215205966,exponential,3.2233295539058684,1.31132919871245,0.000433732568699277,warmup_cosine,False,0.15070695667524747,96,1,33,0.00019850539721742757,COMPLETE
94,0.5526527743416643,2026-01-08 00:17:17.417187,2026-01-08 00:21:42.998343,0 days 00:04:25.581156,focal_only,16,0.4046906886745529,96,3,32,3,32,1,0.17433970704584117,exponential,3.170887759268414,3.8360071120274326,0.0007383764083939166,warmup_cosine,False,0.25277420571889364,96,1,34,0.0002778065486634436,COMPLETE
95,0.5312281095878465,2026-01-08 00:21:43.000370,2026-01-08 00:26:20.805732,0 days 00:04:37.805362,focal_only,16,0.4157570431913538,96,3,32,3,32,1,0.07990040946805946,exponential,1.8760830533934816,3.7196891633250155,0.0011585408691003056,cosine,False,0.1859078677947784,96,1,37,0.0003647931713292694,COMPLETE
96,0.5557533335039542,2026-01-08 00:26:20.809156,2026-01-08 00:31:06.330565,0 days 00:04:45.521409,focal_only,16,0.4490821416339597,96,3,32,3,64,1,0.18941764494841207,exponential,2.2459097856768127,3.6697344414729725,0.0003943328108010598,warmup_cosine,False,0.198673601834307,96,1,33,0.00011379076804835937,COMPLETE
97,0.47342097555288254,2026-01-08 00:31:06.331294,2026-01-08 00:36:39.372879,0 days 00:05:33.041585,focal_only,16,0.2918102809200123,96,3,96,3,32,1,0.15062642044125324,exponential,3.0526222608970612,2.4124457281566967,0.0005690621012317654,onecycle,False,0.28761566686718265,256,1,31,0.0002381928113507943,COMPLETE
98,0.48914036499581504,2026-01-08 00:36:39.373956,2026-01-08 00:41:16.057376,0 days 00:04:36.683420,focal_only,16,0.43126219139775707,96,3,32,4,32,1,0.23186912777209764,exponential,3.2662547619171463,3.7871788655576055,0.00034666291230620223,warmup_cosine,False,0.264851913386064,96,1,34,0.00015937233141411874,COMPLETE
99,0.5310605220427861,2026-01-08 00:41:16.058109,2026-01-08 00:43:06.983030,0 days 00:01:50.924921,focal_only,32,0.24787289285500563,96,3,32,3,96,1,0.21385474714703484,constant,1.6505396373335914,3.479049182426572,0.00045309443165917907,warmup_cosine,True,0.4782696087490515,64,1,32,0.0004608793992648651,COMPLETE
100,0.4259208073018121,2026-01-08 00:43:06.983839,2026-01-08 00:44:09.157612,0 days 00:01:02.173773,focal_only,16,0.3513200227397589,96,3,32,3,64,2,0.3568676561179738,exponential,2.9543009838011494,3.939596383655084,9.787013458224338e-05,warmup_cosine,False,0.20987703319520867,128,1,33,2.5507796880603725e-06,PRUNED
101,0.5536783949511408,2026-01-08 00:44:09.158228,2026-01-08 00:48:38.245631,0 days 00:04:29.087403,focal_only,16,0.423835520812892,96,3,32,3,32,1,0.3000862631994207,exponential,3.437279903944503,3.84168898839699,0.00026016367140068987,warmup_cosine,False,0.17276378210035934,96,1,35,1.2086571124468982e-06,COMPLETE
102,0.5508689338379917,2026-01-08 00:48:38.246313,2026-01-08 00:52:56.532637,0 days 00:04:18.286324,focal_only,16,0.43141676016900743,96,3,32,3,32,1,0.2532807809625679,exponential,3.451235910425487,2.207749450556962,0.00018550127577845863,warmup_cosine,False,0.18462493991804918,96,1,35,0.00023535600434751826,COMPLETE
103,0.5507995480444485,2026-01-08 00:52:56.533253,2026-01-08 00:57:08.199815,0 days 00:04:11.666562,focal_only,16,0.4014872089960499,96,3,32,3,32,1,0.3339372968632758,exponential,3.483715458026175,3.6256582909348607,0.00022348735738816723,warmup_cosine,False,0.22192774585836328,96,1,37,1.8233851086516967e-06,COMPLETE
104,0.5548851105859782,2026-01-08 00:57:08.201542,2026-01-08 01:01:23.556663,0 days 00:04:15.355121,focal_only,16,0.3882273809931195,96,3,32,3,32,1,0.3114515535860471,exponential,3.012610185854921,3.823842696610875,0.000287819134130619,warmup_cosine,False,0.35691389983800725,96,1,39,0.0005445131224911991,COMPLETE
105,0.368545249111113,2026-01-08 01:01:23.557270,2026-01-08 01:05:38.265689,0 days 00:04:14.708419,focal_only,16,0.4543041717411596,64,3,32,3,32,1,0.26112321969464247,exponential,3.335109026152003,3.9939412978136057,0.00023198275127371817,cosine,False,0.12406466526033913,96,1,36,0.0001790633527731603,PRUNED
106,0.5102434569291479,2026-01-08 01:05:38.267188,2026-01-08 01:10:13.067062,0 days 00:04:34.799874,class_weights,16,0.4275706898496466,96,3,64,3,32,1,0.24523117268816166,exponential,3.3932346682657544,3.7396529780096524,0.0005171011454144357,onecycle,False,0.24139399373292142,96,1,34,0.0003408345711075041,COMPLETE
107,0.553072501518999,2026-01-08 01:10:13.073045,2026-01-08 01:15:36.183536,0 days 00:05:23.110491,focal_only,16,0.41338432373538775,96,3,32,3,32,1,0.28476044644611387,exponential,3.161272544545718,3.873407202526442,0.0003896509691088868,warmup_cosine,False,0.16361107921506776,96,1,35,0.0006430038119178406,COMPLETE
108,0.5526815429049708,2026-01-08 01:15:36.197278,2026-01-08 01:22:26.744891,0 days 00:06:50.547613,weighted_sampling,16,0.468108242518639,32,3,48,4,64,2,0.22154672629556402,constant,3.30574316037789,3.563824816617264,0.00033851732326984485,warmup_cosine,False,0.193349040948671,96,1,32,9.350099887190115e-05,COMPLETE
109,0.4804429221277173,2026-01-08 01:22:26.748986,2026-01-08 01:23:39.020255,0 days 00:01:12.271269,focal_only,64,0.4409348720466351,96,3,32,2,32,1,0.2971695759647311,exponential,2.678533008600595,3.786153417606266,0.0005934137360132177,step,True,0.14951326491024347,64,1,33,1.472574588119386e-06,COMPLETE
110,0.5296913374870019,2026-01-08 01:23:39.020842,2026-01-08 01:28:39.372582,0 days 00:05:00.351740,focal_only,16,0.4202345820368699,96,3,32,3,96,1,0.17012686494238502,linear,3.0868449666408937,2.5876524497241338,0.00020565600338138341,warmup_cosine,False,0.2060498795576374,96,2,31,0.0002948650934749273,COMPLETE
111,0.5589994416908142,2026-01-08 01:28:39.373221,2026-01-08 01:34:03.007574,0 days 00:05:23.634353,focal_only,16,0.44892536931930405,96,3,32,3,64,1,0.18542153556810909,exponential,2.3588300396328203,3.6679851810717867,0.00037966949299304885,warmup_cosine,False,0.23136179773756252,96,1,33,0.0001235191858857578,COMPLETE
112,0.5607714335275567,2026-01-08 01:34:03.008704,2026-01-08 01:39:36.992327,0 days 00:05:33.983623,focal_only,16,0.4525032557719343,96,3,32,3,64,1,0.15659938018763644,exponential,2.4402157242009475,3.379556203397922,0.00042490863856460787,warmup_cosine,False,0.23395012016844816,96,1,34,0.00014784766894934407,COMPLETE
113,0.5514291388104506,2026-01-08 01:39:36.999207,2026-01-08 01:44:27.237424,0 days 00:04:50.238217,focal_only,16,0.47426538190189577,96,3,32,3,64,1,0.14018690197465594,exponential,2.452536369852931,3.385875226723524,0.00037004945774827137,warmup_cosine,False,0.2317524832550412,96,1,34,8.039113996764938e-05,COMPLETE
114,0.5510787974266591,2026-01-08 01:44:27.238077,2026-01-08 01:48:51.140364,0 days 00:04:23.902287,focal_only,16,0.5041228117140545,96,3,32,3,64,1,0.1814862820724963,exponential,2.345637755400043,3.2554458479510426,0.0003173620992650189,warmup_cosine,False,0.26887315232707953,96,1,32,0.00013025003903794786,COMPLETE
115,0.5541793565889489,2026-01-08 01:48:51.140921,2026-01-08 01:53:21.775863,0 days 00:04:30.634942,focal_only,16,0.4537556214116689,96,3,32,3,64,1,0.16025180413510637,exponential,2.5628860963501054,3.340783735684522,0.0004612182651474975,warmup_cosine,False,0.2397753367134361,192,1,33,0.00010713485853871096,COMPLETE
116,0.546757967754564,2026-01-08 01:53:21.776458,2026-01-08 01:57:26.199250,0 days 00:04:04.422792,focal_only,16,0.4855771810440011,96,3,32,3,64,1,0.12206109367389972,exponential,2.301686666564667,3.680166933404309,0.0004137561403665022,onecycle,False,0.22236220565332543,96,1,34,0.00014775456342686335,COMPLETE
117,0.4451199132488002,2026-01-08 01:57:26.199873,2026-01-08 02:00:02.747984,0 days 00:02:36.548111,focal_only,16,0.2781818980444115,96,3,32,3,64,3,0.194154711486826,exponential,2.4376846748971377,3.4737917058441856,0.0004966335945777389,cosine,False,0.25117693201191293,96,1,31,0.0001907050734878529,PRUNED
118,0.17042089308616065,2026-01-08 02:00:02.752915,2026-01-08 02:02:36.625861,0 days 00:02:33.872946,focal_only,32,0.3762943070088015,32,3,96,4,64,1,0.15318638490294484,exponential,1.75371749806521,3.6317058068861354,0.0006703748871222622,warmup_cosine,False,0.2166801038701045,64,1,33,6.314803336373254e-05,PRUNED
119,0.5420919153227908,2026-01-08 02:02:36.626384,2026-01-08 02:08:02.094555,0 days 00:05:25.468171,focal_only,16,0.2326092064988131,96,3,32,3,64,1,0.2040230012903004,constant,2.1541340812778844,3.566086468393244,0.0004430739685798765,warmup_cosine,True,0.32203854107349694,96,1,34,0.00011590565936929729,COMPLETE
120,0.18427354875157703,2026-01-08 02:08:02.099730,2026-01-08 02:09:24.858397,0 days 00:01:22.758667,class_weights,16,0.44680288769534027,96,3,32,3,64,2,0.09992714197542907,exponential,3.246744904295099,3.430665517202394,0.0005405671725655766,onecycle,False,0.24692274402180692,256,1,32,0.00015544737279293085,PRUNED
121,0.5385343767743378,2026-01-08 02:09:24.859741,2026-01-08 02:14:04.939660,0 days 00:04:40.079919,focal_only,16,0.42834265554035866,96,3,32,3,32,1,0.187022027972729,exponential,2.3908864170108792,3.708138139156668,0.00027416246616436264,warmup_cosine,False,0.23157476123003443,96,1,35,0.0002223054526164748,COMPLETE
122,0.5530081869549021,2026-01-08 02:14:04.940317,2026-01-08 02:19:33.074144,0 days 00:05:28.133827,focal_only,16,0.43691791047566003,96,3,32,3,64,1,0.2686361365801236,exponential,2.543665913027517,3.9360807044175186,0.00029985207779497416,warmup_cosine,False,0.1844008303284513,96,1,36,0.00026731021582476067,COMPLETE
123,0.553194353209709,2026-01-08 02:19:33.080277,2026-01-08 02:25:01.475219,0 days 00:05:28.394942,focal_only,16,0.45988378081863646,96,3,32,3,32,1,0.14098819900033038,exponential,2.8820501716497384,3.526009500263063,0.00034955416214680295,warmup_cosine,False,0.20799327190125744,96,1,35,0.00041873656105516707,COMPLETE
124,0.5545178493058103,2026-01-08 02:25:01.475845,2026-01-08 02:30:20.184209,0 days 00:05:18.708364,focal_only,16,0.4101175591382473,96,3,32,3,32,1,0.3221600949823026,exponential,2.4849178433781987,3.7638229571877377,0.00038651453714035684,warmup_cosine,False,0.19611341120965992,96,1,33,1.2691166556721835e-05,COMPLETE
125,0.5421968471171245,2026-01-08 02:30:20.190725,2026-01-08 02:35:42.341696,0 days 00:05:22.150971,focal_only,16,0.46711594046642474,128,3,32,3,64,1,0.21307009398873655,exponential,3.353582555977897,3.011005248538888,0.000244373792077973,warmup_cosine,False,0.17293203247768746,96,1,34,0.00019692081064101355,COMPLETE
126,0.5533635995681397,2026-01-08 02:35:42.342622,2026-01-08 02:40:10.636648,0 days 00:04:28.294026,focal_only,16,0.44548606596555806,96,2,32,3,96,1,0.16800994253092835,exponential,2.198444531873107,3.875174695896505,0.0004299592656288486,warmup_cosine,False,0.22070294338626167,96,1,30,0.0002361822167115695,COMPLETE
127,0.5176919081188014,2026-01-08 02:40:10.637269,2026-01-08 02:44:03.165969,0 days 00:03:52.528700,focal_only,16,0.39810110106281893,64,3,32,3,32,1,0.12754887927549302,exponential,3.1833994658171405,3.5972844166102758,0.00032366247899299827,warmup_cosine,False,0.4032525490070506,128,1,32,0.00017003647067806587,COMPLETE
128,0.47608147522538524,2026-01-08 02:44:03.166597,2026-01-08 02:45:02.531299,0 days 00:00:59.364702,focal_only,64,0.42355292093245733,96,3,32,3,32,1,0.3082888906807373,exponential,3.0314119654518707,3.6829269718387927,0.0006524931674420119,cosine,False,0.2574205897094351,64,1,35,0.0001300457570883194,COMPLETE
129,0.48156840330208134,2026-01-08 02:45:02.531953,2026-01-08 02:50:27.459496,0 days 00:05:24.927543,weighted_sampling,16,0.26877464779141935,96,3,64,4,64,1,0.2787610674817577,exponential,3.1235608249077926,3.159759782924035,0.000722410452718316,warmup_cosine,False,0.2363755390274527,96,1,36,4.219374018891253e-05,COMPLETE
130,0.5582412217966182,2026-01-08 02:50:27.461547,2026-01-08 02:54:59.354157,0 days 00:04:31.892610,focal_only,16,0.3058959730459617,32,3,48,3,32,1,0.18250360499388543,constant,2.3120212772172892,3.804712386560346,0.0002649525452413945,step,True,0.20382595801641823,96,1,34,0.00031612150444788547,COMPLETE
131,0.559354854304052,2026-01-08 02:54:59.354906,2026-01-08 02:59:31.617570,0 days 00:04:32.262664,focal_only,16,0.3259104647838278,32,3,48,3,32,1,0.19696143877933564,constant,2.421006247456049,3.833071611104368,0.00025227282920545685,step,True,0.2025858497647556,96,1,34,0.0003815220144989823,COMPLETE
132,0.5522211984973994,2026-01-08 02:59:31.618180,2026-01-08 03:04:11.908828,0 days 00:04:40.290648,focal_only,16,0.3135026706140222,32,3,48,3,32,1,0.18147682074320395,constant,2.2910239822417404,3.761794394418746,0.0002622278397065256,step,True,0.20541519322416435,96,1,34,0.0003552269416173308,COMPLETE
133,0.552757706135998,2026-01-08 03:04:11.909774,2026-01-08 03:08:46.178348,0 days 00:04:34.268574,focal_only,16,0.3357434245215413,96,3,48,3,32,1,0.19699884128260073,constant,2.4668630311733346,3.915246301177084,0.0003687039938604248,step,True,0.22793055639987037,96,1,33,0.0003970520433609096,COMPLETE
134,0.5472369382665495,2026-01-08 03:08:46.179028,2026-01-08 03:14:10.550201,0 days 00:05:24.371173,focal_only,16,0.3019616340651478,32,3,48,3,32,1,0.15759279067385912,constant,2.4038647626379164,3.8158126403688923,0.0002978375658550176,step,True,0.4437284247592005,96,3,33,0.000587417735686522,COMPLETE
135,0.5540794960240614,2026-01-08 03:14:10.550817,2026-01-08 03:18:44.656624,0 days 00:04:34.105807,focal_only,16,0.3232184815303845,32,3,48,3,32,1,0.2325466299473127,constant,2.35963377352703,3.640670603498538,0.00047892047590056367,step,True,0.21225692299451987,96,1,34,0.00048133583983907084,COMPLETE
136,0.5582818390268547,2026-01-08 03:18:44.657673,2026-01-08 03:23:15.190339,0 days 00:04:30.532666,focal_only,16,0.3415254224962121,32,3,48,3,32,1,0.21014571065688992,constant,2.32330453574722,3.520391968930579,0.00033507873121761347,step,True,0.1995487828495504,96,1,32,0.00028562184085330876,COMPLETE
137,0.5607358875267661,2026-01-08 03:23:15.190975,2026-01-08 03:27:48.995158,0 days 00:04:33.804183,focal_only,16,0.34292433320643706,32,3,48,3,32,1,0.2090824599353699,constant,2.3121621840515854,3.7150470000334703,0.00032717996268147705,step,True,0.19819884743638214,96,1,32,0.00027948206937049134,COMPLETE
138,0.17130267087910478,2026-01-08 03:27:48.995811,2026-01-08 03:31:02.264259,0 days 00:03:13.268448,focal_only,16,0.3476909248724382,32,2,48,3,32,1,0.2187746010913148,constant,2.3234828496379545,2.6788980287077275,0.00027105284604511714,step,True,0.20214005116217473,96,1,31,0.00029722311921112095,PRUNED
139,0.5521044180361355,2026-01-08 03:31:02.265047,2026-01-08 03:35:57.267388,0 days 00:04:55.002341,focal_only,16,0.3294253191855739,32,3,48,3,96,2,0.22765895810885461,constant,2.25421762470681,3.717384730885237,0.00032696674644188875,step,True,0.19011739104762537,64,1,32,1.1871490307766524e-06,COMPLETE
140,0.5046178046600333,2026-01-08 03:35:57.268014,2026-01-08 03:38:49.268019,0 days 00:02:52.000005,focal_only,16,0.28669569775151826,32,3,48,1,64,1,0.207115919347862,constant,2.219699625962039,3.295407645791581,0.00028954149595957374,step,True,0.21217350945609784,96,1,32,0.00025093800312716566,COMPLETE
141,0.5573493015447818,2026-01-08 03:38:49.268688,2026-01-08 03:43:27.190948,0 days 00:04:37.922260,focal_only,16,0.3176148482262563,32,3,48,3,32,1,0.19070221857173147,constant,2.4193796721105643,2.4959291617223616,0.00035031328497060646,step,True,0.19381301954377256,96,1,33,0.0002012073642292555,COMPLETE
142,0.5543130569465891,2026-01-08 03:43:27.191633,2026-01-08 03:48:01.112586,0 days 00:04:33.920953,focal_only,16,0.3190194967199778,32,3,48,3,32,1,0.20522997807649712,constant,2.415353647128147,3.6061425696744522,0.00034705963463845505,step,True,0.19095592690218668,96,1,31,0.00032391339819279064,COMPLETE
143,0.4943023552306177,2026-01-08 03:48:01.113220,2026-01-08 03:52:33.253049,0 days 00:04:32.139829,focal_only,16,0.33926023870142,32,3,48,3,32,1,0.19079809788812446,constant,2.493326893077645,2.3955733692841323,0.00024907113296406555,step,True,0.17854811186343694,96,1,34,0.000208167018228835,COMPLETE
144,0.5618139740334094,2026-01-08 03:52:33.254579,2026-01-08 03:57:09.209717,0 days 00:04:35.955138,focal_only,16,0.3087949051928973,32,3,48,3,32,1,0.1758449101803196,constant,2.3224472365614015,2.2978456029084953,0.00031768473131009927,step,True,0.22541339864773008,96,1,32,0.0003707193829408619,COMPLETE
145,0.5563879954994023,2026-01-08 03:57:09.210577,2026-01-08 04:01:47.873193,0 days 00:04:38.662616,focal_only,16,0.3043871295414498,32,3,48,3,32,1,0.17922583920576124,constant,2.291318693151828,2.485607471546526,0.00030528630589943555,step,True,0.22440543618320907,96,1,32,0.0002660302347720457,COMPLETE
146,0.5521687326002325,2026-01-08 04:01:47.875932,2026-01-08 04:04:24.159723,0 days 00:02:36.283791,focal_only,32,0.32759263409672573,32,3,48,3,32,1,0.21511786054484627,constant,2.378859366624787,2.534511956862715,0.0003683420128204182,step,True,0.24365048317842086,192,1,32,0.00043434529769957326,COMPLETE
147,0.556235669037348,2026-01-08 04:04:24.160362,2026-01-08 04:09:02.263205,0 days 00:04:38.102843,focal_only,16,0.31289748397630135,32,3,48,3,32,1,0.19691848526809436,constant,2.3338076521429074,2.2669743200054104,0.000857205210141922,step,True,0.23197125268150587,96,1,31,1.506092344073467e-06,COMPLETE
148,0.557180055186351,2026-01-08 04:09:02.265334,2026-01-08 04:13:41.833057,0 days 00:04:39.567723,focal_only,16,0.34619843375237086,32,3,48,3,32,1,0.23918067324549958,constant,2.190197247899091,2.4456243318505875,0.0002799739809510805,step,True,0.21817515973555293,96,1,33,1.815619678130162e-06,COMPLETE
149,0.48507006353729154,2026-01-08 04:13:41.833638,2026-01-08 04:19:23.109108,0 days 00:05:41.275470,class_weights,16,0.3415201307096733,32,3,48,4,32,1,0.24250341647860166,constant,2.0948199500455162,2.1501269306946074,0.0002332317050377698,step,True,0.19922880099104281,96,1,33,1.3083455990686723e-06,COMPLETE
